0	4	/workspaces/studio/functions/test/ai-memory-manager.test.ts
0	4	/workspaces/studio/functions/test/kpi-daily-snapshot.test.ts
0	4	/workspaces/studio/scripts/backfill-neural-crawler-aggregate.ts
0	4	/workspaces/studio/scripts/brain/config.ts
0	4	/workspaces/studio/scripts/brain/execution/toolRegistry.ts
0	4	/workspaces/studio/scripts/brain/governance/splitter.ts
0	4	/workspaces/studio/scripts/brain/validation/validators.ts
0	4	/workspaces/studio/scripts/diagnose-openai-quota.ts
0	4	/workspaces/studio/scripts/report-neuroseo-size-reduction.ts
0	4	/workspaces/studio/scripts/seed-historical-data.ts
0	4	/workspaces/studio/scripts/seed-semantic-map-legacy.ts
0	4	/workspaces/studio/scripts/test-marketing-guard.ts
0	4	/workspaces/studio/src/app/(app)/settings/branding/page.tsx
0	3	/workspaces/studio/functions/src/user-data.ts
0	3	/workspaces/studio/functions/test/ai-gemini-usage.test.ts
0	3	/workspaces/studio/functions/test/audit-contract.test.ts
0	3	/workspaces/studio/scripts/delegation/autorun-two-agent-cycle.ts
0	3	/workspaces/studio/scripts/migrate-neuroseo-analyses.ts
0	3	/workspaces/studio/scripts/stripe/upsert-invoice-util.ts
0	3	/workspaces/studio/scripts/test-billing-ui.ts
0	3	/workspaces/studio/scripts/test-logger.ts
0	3	/workspaces/studio/scripts/test-neuro-stream.ts
0	3	/workspaces/studio/scripts/test-neuroseo-rate-limit.ts
0	3	/workspaces/studio/scripts/test-observability-kpis.ts
0	3	/workspaces/studio/scripts/test-table-data-contract.ts
0	3	/workspaces/studio/scripts/test-table-data-edge-cases.ts
0	3	/workspaces/studio/src/app/(app)/settings/page.tsx
0	3	/workspaces/studio/src/components/admin/subscription-management.tsx
0	2	/workspaces/studio/functions/src/scheduled/cleanup-invites.ts
0	2	/workspaces/studio/functions/test/ai-daily-usage-endpoint.test.ts
0	2	/workspaces/studio/functions/test/ai-token-persistence.test.ts
0	2	/workspaces/studio/functions/test/audit-crawl-schema.test.ts
0	2	/workspaces/studio/functions/test/invoice-upsert.test.ts
0	2	/workspaces/studio/functions/test/invoice-webhook-order.test.ts
0	2	/workspaces/studio/functions/test/scheduler.emulator.test.ts
0	2	/workspaces/studio/scripts/admin-user-management.ts
0	2	/workspaces/studio/scripts/analyze-user-roles-tiers.ts
0	2	/workspaces/studio/scripts/backfill-site-embeddings.ts
0	2	/workspaces/studio/scripts/backfill-team-members-subcollection.ts
0	2	/workspaces/studio/scripts/brain/watch-two-agent-lint.ts
0	2	/workspaces/studio/scripts/cleanup-invites.ts
0	2	/workspaces/studio/scripts/delegation/hose-or-purge-queue.ts
0	2	/workspaces/studio/scripts/delegation/triggered-runner.ts
0	2	/workspaces/studio/scripts/enumerate-ai-endpoints.ts
0	2	/workspaces/studio/scripts/monitor-neuroseo-adoption.ts
0	2	/workspaces/studio/scripts/scan-forbidden-fields.ts
0	2	/workspaces/studio/scripts/seed-dashboard-table-rows.ts
0	2	/workspaces/studio/scripts/test-entitlements-access.ts
0	2	/workspaces/studio/scripts/test-team-ownership-and-roles.ts
0	2	/workspaces/studio/src/app/(app)/neuroseo/ai-visibility/page.tsx
0	2	/workspaces/studio/src/app/(app)/neuroseo/rewrite-gen/page.tsx
0	2	/workspaces/studio/src/app/(auth)/login/page.tsx
0	2	/workspaces/studio/src/components/admin/AdminUserSubscriptionManager.tsx
0	2	/workspaces/studio/src/components/competitor-analysis-form.tsx
0	1	/workspaces/studio/functions/src/stripe.ts
0	1	/workspaces/studio/functions/src/test/ai-memory-manager.test.ts
0	1	/workspaces/studio/functions/src/test/kpi-daily-ma7-contract.test.ts
0	1	/workspaces/studio/functions/src/test/kpi-daily-snapshot.test.ts
0	1	/workspaces/studio/functions/test/health-daily-ai-kpis.test.ts
0	1	/workspaces/studio/functions/test/kpi-daily-ma7-contract.test.ts
0	1	/workspaces/studio/scripts/audit-nav-feature-gates.ts
0	1	/workspaces/studio/scripts/backfill-chat-action-progress.ts
0	1	/workspaces/studio/scripts/brain/core/classification.ts
0	1	/workspaces/studio/scripts/brain/core/contextSampler.ts
0	1	/workspaces/studio/scripts/brain/mission/missionManager.ts
0	1	/workspaces/studio/scripts/brain/planning/stepSchema.ts
0	1	/workspaces/studio/scripts/brain/plugins/index.ts
0	1	/workspaces/studio/scripts/concat-docs-md.ts
0	1	/workspaces/studio/scripts/delegation/auto-enqueue-from-checklist.ts
0	1	/workspaces/studio/scripts/generate-tsc-diagnostics.ts
0	1	/workspaces/studio/scripts/get-all-users.ts
0	1	/workspaces/studio/scripts/index-comparison-audit.ts
0	1	/workspaces/studio/scripts/ingest-site-content.ts
0	1	/workspaces/studio/scripts/mark-users-test.ts
0	1	/workspaces/studio/scripts/prune-if-ready.ts
0	1	/workspaces/studio/scripts/report-feature-alias-usage.ts
0	1	/workspaces/studio/scripts/test-backfill-dry-run.ts
0	1	/workspaces/studio/scripts/test-feature-keys.ts
0	1	/workspaces/studio/scripts/test-forbidden-field-guard.ts
0	1	/workspaces/studio/scripts/test-metrics-registry.ts
0	1	/workspaces/studio/scripts/test-neuro-persist-size.ts
0	1	/workspaces/studio/scripts/test-provenance-negative.ts
0	1	/workspaces/studio/scripts/test-team-access.ts
0	1	/workspaces/studio/scripts/validate-aider-log.ts
0	1	/workspaces/studio/scripts/validate-csp-config.ts
0	1	/workspaces/studio/src/app/(app)/finance/billing/page.tsx
0	1	/workspaces/studio/src/app/(app)/payment-success/page.tsx
0	1	/workspaces/studio/src/app/(app)/sales/_parts/new-sequence-modal.tsx
0	1	/workspaces/studio/src/app/(auth)/register/page.tsx
0	1	/workspaces/studio/src/app/(public)/contact/page.tsx
0	1	/workspaces/studio/src/app/api/streaming/real-time/route.ts
0	1	/workspaces/studio/src/app/logout/page.tsx
0	1	/workspaces/studio/src/components/admin/admin-tier-migration.tsx
0	1	/workspaces/studio/src/components/chat/AdminChatBot.tsx
0	1	/workspaces/studio/src/components/content-analyzer-form.tsx
0	1	/workspaces/studio/src/components/content-brief-form.tsx
0	0	/workspaces/studio/.codex/scripts/capture-lint-text.mjs
0	0	/workspaces/studio/.codex/scripts/eslint-cluster-plan.mjs
0	0	/workspaces/studio/.codex/scripts/eslint-cluster-plan.ts
0	0	/workspaces/studio/.codex/scripts/generate-eslint-report.mjs
0	0	/workspaces/studio/.codex/scripts/token-ledger.ts
0	0	/workspaces/studio/.eslintrc.forbidden-colors.js
0	0	/workspaces/studio/.eslintrc.metrics.cjs
0	0	/workspaces/studio/cache-handler.js
0	0	/workspaces/studio/comprehensive-typescript-guardian.mjs
0	0	/workspaces/studio/enhanced-typescript-guardian.mjs
0	0	/workspaces/studio/eslint.config.emergency.mjs
0	0	/workspaces/studio/eslint.config.mjs
0	0	/workspaces/studio/eslint.flat.mjs
0	0	/workspaces/studio/final-typescript-guardian.mjs
0	0	/workspaces/studio/functions/check-test-users.js
0	0	/workspaces/studio/functions/database-analysis.js
0	0	/workspaces/studio/functions/eslint.config.js
0	0	/workspaces/studio/functions/src/ai/genkit.ts
0	0	/workspaces/studio/functions/src/api/analyze-content.ts
0	0	/workspaces/studio/functions/src/api/enhanced-keyword-suggestions.ts
0	0	/workspaces/studio/functions/src/api/performance-dashboard-functions.ts
0	0	/workspaces/studio/functions/src/chatbot.ts
0	0	/workspaces/studio/functions/src/context.ts
0	0	/workspaces/studio/functions/src/email.ts
0	0	/workspaces/studio/functions/src/events/onEventWrite.ts
0	0	/workspaces/studio/functions/src/index.ts
0	0	/workspaces/studio/functions/src/lib/ai-memory-manager.ts
0	0	/workspaces/studio/functions/src/lib/ai-response-cache.ts
0	0	/workspaces/studio/functions/src/lib/billing/invoice-upsert.ts
0	0	/workspaces/studio/functions/src/lib/event-mirror.ts
0	0	/workspaces/studio/functions/src/lib/metrics-collector.ts
0	0	/workspaces/studio/functions/src/lib/structured-logger.ts
0	0	/workspaces/studio/functions/src/middleware/rate-limit.ts
0	0	/workspaces/studio/functions/src/middleware/security-middleware.ts
0	0	/workspaces/studio/functions/src/middleware/validate-auth.ts
0	0	/workspaces/studio/functions/src/middleware/validate-input.ts
0	0	/workspaces/studio/functions/src/scheduled/run-due-automation.ts
0	0	/workspaces/studio/functions/src/scripts/backfill-stripe-invoices.ts
0	0	/workspaces/studio/functions/src/stripe-webhook.ts
0	0	/workspaces/studio/functions/src/test-minimal.ts
0	0	/workspaces/studio/functions/src/test/ai-token-persistence.test.ts
0	0	/workspaces/studio/functions/src/test/basic-test-suite.test.ts
0	0	/workspaces/studio/functions/test-dashboard-data.js
0	0	/workspaces/studio/functions/test-missing-indexes.js
0	0	/workspaces/studio/lighthouse.config.js
0	0	/workspaces/studio/middleware.ts
0	0	/workspaces/studio/next-env.d.ts
0	0	/workspaces/studio/next.config.ts
0	0	/workspaces/studio/playwright.config.base.mjs
0	0	/workspaces/studio/playwright.config.dev.ts
0	0	/workspaces/studio/playwright.config.testing.ts
0	0	/workspaces/studio/playwright.config.ts
0	0	/workspaces/studio/postcss.config.mjs
0	0	/workspaces/studio/scripts/admin-user-console-fix.js
0	0	/workspaces/studio/scripts/agents/multi-agent-demo.ts
0	0	/workspaces/studio/scripts/agents/smoke-agent.ts
0	0	/workspaces/studio/scripts/api-route-guardian.js
0	0	/workspaces/studio/scripts/audit-console-usage.ts
0	0	/workspaces/studio/scripts/audit-feature-keys.ts
0	0	/workspaces/studio/scripts/audit-route-duplicates.ts
0	0	/workspaces/studio/scripts/brain/compact-memory.ts
0	0	/workspaces/studio/scripts/brain/core/taskParsing.ts
0	0	/workspaces/studio/scripts/brain/core/taskSources.ts
0	0	/workspaces/studio/scripts/brain/diagnostics/collect.ts
0	0	/workspaces/studio/scripts/brain/env.ts
0	0	/workspaces/studio/scripts/brain/governance/guards.ts
0	0	/workspaces/studio/scripts/brain/index.ts
0	0	/workspaces/studio/scripts/brain/mission/prioritizer.ts
0	0	/workspaces/studio/scripts/brain/plugins/example.plugin.ts
0	0	/workspaces/studio/scripts/brain/state/memory.ts
0	0	/workspaces/studio/scripts/brain/thinking/brainThinking.ts
0	0	/workspaces/studio/scripts/brain/triage-util.js
0	0	/workspaces/studio/scripts/brain/triage/validation.ts
0	0	/workspaces/studio/scripts/brain/two-agent-plan-loop.ts
0	0	/workspaces/studio/scripts/build-skip-typecheck.js
0	0	/workspaces/studio/scripts/check-auth-users.ts
0	0	/workspaces/studio/scripts/check-cycles.mjs
0	0	/workspaces/studio/scripts/check-firestore-users.js
0	0	/workspaces/studio/scripts/check-links.ts
0	0	/workspaces/studio/scripts/check-security-headers.ts
0	0	/workspaces/studio/scripts/check-status-colors.js
0	0	/workspaces/studio/scripts/check-users.js
0	0	/workspaces/studio/scripts/cleanup-neuro-analyses.ts
0	0	/workspaces/studio/scripts/codemods/normalize-any-ast.js
0	0	/workspaces/studio/scripts/codemods/normalize-simple-any.js
0	0	/workspaces/studio/scripts/codemods/prune-unused-params.js
0	0	/workspaces/studio/scripts/codemods/prune-unused-vars-deep.js
0	0	/workspaces/studio/scripts/codemods/remove-self-reexport-stubs.mjs
0	0	/workspaces/studio/scripts/codemods/require-to-import.js
0	0	/workspaces/studio/scripts/comprehensive-database-schema.ts
0	0	/workspaces/studio/scripts/consolidate-docs.js
0	0	/workspaces/studio/scripts/create-auth-users.ts
0	0	/workspaces/studio/scripts/create-migration-api.js
0	0	/workspaces/studio/scripts/create-stripe-products.js
0	0	/workspaces/studio/scripts/create-test-users.ts
0	0	/workspaces/studio/scripts/create-unified-test-users.ts
0	0	/workspaces/studio/scripts/delegation/enqueue-delegation-task.ts
0	0	/workspaces/studio/scripts/delegation/queue-utils.js
0	0	/workspaces/studio/scripts/devnext-code-quality-implementation-plan.js
0	0	/workspaces/studio/scripts/devnext-part3-step1-ai-performance-optimization.js
0	0	/workspaces/studio/scripts/enhanced-nav-migration.js
0	0	/workspaces/studio/scripts/enhanced-nav-migration.mjs
0	0	/workspaces/studio/scripts/ensure-single-dev.js
0	0	/workspaces/studio/scripts/eslint-metrics.config.cjs
0	0	/workspaces/studio/scripts/eslint-metrics.flat.mjs
0	0	/workspaces/studio/scripts/eslint-next-no-patch.cjs
0	0	/workspaces/studio/scripts/eslint-next-no-patch.js
